Id	Request	Normalized Score	score
983991	"Do you mean, when you break into the debugger and step through the code the image disappears?  Or when running the form in DEBUG mode?"	-0.088134629	0.449902924
560903	There's an interesting discussion here: <url>. Care to explain?	0.116902362	0.566316303
223343	You're right that few users are as plugged-in to these developments as we are. Maybe I could provide a handful of links as examples?	0.218626338	0.622602598
625145	"Unfortunately I think <url> may also add that material; I am not familiar with Citizendum, though, but I will look at it. If Citizendum has the same policies regarding primary, secondary, and tertiary sources, then why not criticize both Wikipedia and Citizendum?"	-0.520941742	0.228376991
590973	"Just think about it. If, unlike Saudi Arabia, the US is the Land of the Free, then how come you are only allowed to drink <url>?"	-1.054428149	0.065991763
113159	'''Question''' to both of you.  Would it be considered canvassing to notify every participant of the AfD of the discussion at <url> and ask for their input?	-0.159367354	0.409952312
25458	"Maybe others haven't noticed - or are too busy.  If you are thinking what I'm thinking, why am I reverting so many of your edits?"	-0.976642908	0.081477142
604	What filters are you hooking to?  Can you post one of your functions that fails to modify the_content?	0.589691741	0.800222646
454457	"Hi Deb, I created the page which was deleted which I hoped could have been a stub starting point for building up a better and more detailed article about the organisation. Could you offer some advice on how I could have made it better and have avoided deletion?"	1.019052846	0.927274629
3838463	YUI Compressor can compress JS and CSS... What error did you get using packer?! Have you followed these rules while writing JS: http://javascriptcompressor.com/content/CompressedExample.aspx ?	-0.086397096	0.450885509
120056	Seriously? Seriously?	-2.20552721	0.00081425
5259460	"Are you trying to create some type of tile system, or are you just wanting to draw different parts of the image at a time. What are you using it for?"	0.489211927	0.757684668
1587	"please, explain better what do you mean with ""Steam games"". Any game distributed through Steam or some specific games only?"	-0.179280455	0.398931045
2144	"[This thread](http://forum.archosfans.com/viewtopic.php?f=35&t=17511) on an archos 5 mentions turning off the ""static IP"" setting on the device. Does your device have that setting?"	-0.871993971	0.106436235
577368	"Why are records of the Julianna posers changes being deleted? Even if this really was her, do celebrities get special privlidges on wikipedia?"	-0.94213833	0.089165465
6233902	What about `DefaultListBoxItemStyle`? Are you sure that isn't the culprit?	-0.066090549	0.462389722
192776	"On a different subject, does this article pass <url> and/or <url>? Could it be linked from <url> as the next album?"	0.069729526	0.539674455
624380	This is just too confusing...how can a team be an affiliate of the NHL team but not the AHL team?  Especially in a AA hockey league?	-0.231558546	0.370398565
29317	"But if you change something for your entertainment, if no one catches that, it will misinform someone else.  What if you go to Wikipedia to learn something, but someone has put in false information?"	-0.385430138	0.290948989
890209	"You only need one ""="" on the third line. Is that a typo or did you copy paste?"	-0.026152142	0.485098902
4897165	"But since it's a scatter plot, what would the color bar indicate? Should it correspond to the size of each point, `s`, or the color of each point, `c`?"	0.21483525	0.62054311
399040	That's making the fundamental assertion that the second source is reliable. Can you prove that it is?	0.044649634	0.525429365
157689	Thanks for additional info about Marcinkus. Do you think the article is close to the <url>?	0.398453377	0.715396273
347262	"I removed that second paragraph entirely, since the information is covered in the article.  Do you feel that the lead should be larger?"	0.711767692	0.845378323
2358124	"That code can't possibly compile because `&` isn't a declarator in Objective-C (in other words, it can't be used  as part of the declaration of a variable). Did you mean to type in an asterisk in the places where you have the ampersand characters in your example code?"	0.036083283	0.520555393
63050	I have no idea. Maybe it just needs a few days to update or something?	0.154768299	0.587491769
5877284	@Tyler Eaves How can this be done? What tools do you use?	0.007371405	0.504201016
7316620	"@littleadv and what's so strange? if I have this program running over bilion times, what's so strange, do you mind answering?"	-1.615781814	0.010492347
17000	"Sorry if it seems like I'm bugging you about the above image - I'm trying to determine the copyright holder, which needs to be specified on the image page per <url>a. When I click on the source link, I get an ""access forbidden"" message. Can you please specify the copyright holder on the page?"	1.326944674	0.970995853
388209	4. Are there any signed agreement with the Anglican Church in this regard?	-0.243740878	0.363844523
5700	I'm doing this all the time and it works out of the box. Could you post a minimal example?	-0.247075468	0.362057357
5819196	So you want to replace `door` and `sky` with `0`? Ur unset them?	-0.081437039	0.453692087
176676	I ran across this again this month. It <url> since we last saw it; do you still subscribe to your judgment <url>?	-0.326051877	0.320683486
8637	*Electrolysis* (in title) is often used to split water into H2 and O2--distinct from *generating electricity* (in text).  Which is your aim?	0.144693177	0.581879694
6033	"It sure sounds to me like there's something non-parklike about this location; otherwise even the most vigorous security department would have a hard time convincing someone that there's any reason to restrict photography.  Can you explain what, exactly, the security department is there to protect?"	0.227681853	0.62750777
237733	"The problem remains that I don't know where to turn to educate myself further on the matter. For instance, where would I find the Tao-Green paper you mention in the article?"	-0.061169554	0.465182716
601165	"Hey Nick, thanks for writing the book reviews! Would you like me to run one or both of them?"	1.906030951	0.996764431
4439471	Is this a homework problem?  Whats the dataset from?	0.200767302	0.612871262
2102	"I don't understand the problem exactly. Is the input a string s and a regular expression r, and the problem is to decide whether s is in the language defined by the regular expression r?"	-0.022222533	0.487337116
2225391	"depends, there has to be a fraction of a triangle at the top, since it wont line up with the top of the screen. How do you handle that?"	0.283127793	0.657065799
620990	"Ah, I was confused by the fact that your tag was placed on <url>, not on <url>.  Wildbot has visited, & updated the talk page again, so where is the result of the whole exercise?"	-0.160544762	0.409298579
108506	"I think I need some more sleep - did anyone else read this as ""Please take this question seriously. I have some monkeys and ideas..."" ?"	0.495694813	0.760569425
